out_id,MeanDecreaseAccuracy,MeanDecreaseAccuracy.pval,Run,Group_type
a2cec0e8d7fe26f1b4376f3692c2c51e,4.648424375,0.00990099,62,B
63afe8e6aac58bf0d670a82ca5bc574c,4.26451512,0.00990099,62,B
4bc29222703188e33f91bbc7f5e197cf,4.087165479,0.00990099,62,B
3860fb8719be03e4c32923cb8339c30b,3.907867547,0.00990099,62,B
b688fd2360318f8ca8b3cc33fb7af7d2,3.845925942,0.01980198,62,B
5648dccee530d68ceb3e4d7d22cf8756,3.61995105,0.01980198,62,B
e811a0533e11feeb36b2121eb5d26458,3.420724511,0.00990099,62,B
f4e78e2e397dc8bd3ca2f87c245a8773,3.334685267,0.00990099,62,B
814d36cce47414becceb7665900831e6,3.108299847,0.01980198,62,B
06f825b512d903b9230e1a55d87359ee,2.820107333,0.02970297,62,B
12695f12ae8b1210e9d3acf090b554e3,2.748857223,0.00990099,62,B
923f521b9cf313f1f95c9367e09bbc1c,2.545775638,0.02970297,62,B
ddfd49f939f92958b1ec816741055348,2.497409113,0.04950495,62,B
394eda29c886632f514dd94b58381186,2.455539568,0.03960396,62,B
e3a0a2d8316f0af7d48c8284931cc8e5,2.42220726,0.00990099,62,B
e78ecb138a8bee2a728274b849db12c1,2.372797851,0.02970297,62,B
cc2a0f4ca982a6c49e35915841d63c52,2.343491643,0.02970297,62,B
b55f5cd81cb98b3cee7a29ec4e00d7f4,2.309285553,0.00990099,62,B
732f61386b8757029b0891b0ddde928f,2.293945738,0.04950495,62,B
1f6bdfaca5a0ecbd29e7101cc6062504,2.086064242,0.03960396,62,B
fe73e5d0bdfc14cc89078fe6b9500b15,2.006123494,0.03960396,62,B
146f857a970d188b5ad310f5b78a274f,1.978364647,0.03960396,62,B
fc7d5238a360c4ca3b6d10992b1d9c4c,1.963030613,0.03960396,62,B
900459d7792d6eda2a65aa3b2063fad6,1.899761412,0.04950495,62,B
448fb878dbc3c6dd453d30f03cda66bd,1.786712589,0.03960396,62,B
b4d3722f3030aea9885a8a6fa72bdf01,1.736791034,0.02970297,62,B
5c027522c4a273d4fb8dbdb176d72ee5,1.736361989,0.01980198,62,B
359c0ee97082be40a74bf52f21f2a809,1.735013085,0.04950495,62,B
1a069ea36017c7efc95d851374fa7382,1.417014723,0.01980198,62,B
eca56caf80b6f57216745474defca086,1.416777083,0.03960396,62,B
aa9b3a1418d146c262ec63305292065a,1.415782155,0.02970297,62,B
f17e9547d7b6296fd4f4b703f7535f9b,1.413387712,0.03960396,62,B
019bd82019a3c8c36fe6b7fe13a22723,1.001001503,0.02970297,62,B
48588ae7e20c5310f67febe8d6686c60,1.001001503,0.00990099,62,B
03d86f1ed9e0a28d0501570242b33fb2,1.001001503,0.01980198,62,B
29fbc7e5021229480248fa7466a499a2,9.957921993,0.00990099,63,B
e3f6085120269cc587278b4f3486c200,6.591176011,0.00990099,63,B
59f7d8a7f37d6eeec95eb556f33da267,6.354448702,0.01980198,63,B
0ab207b9089db29f14a89594023c2963,6.199135217,0.00990099,63,B
945184b6386c192c0066e0a98a154780,6.159418846,0.00990099,63,B
2bd9309f2f97cae51d18d06ea1ca519a,5.695369147,0.00990099,63,B
0ed3a6836e138f14044f6950ad7280d2,5.554790663,0.00990099,63,B
2740cf2417c92847cc298cbd71dd1fcd,5.492550584,0.00990099,63,B
17ae20a577370dc92154c6b1f5b2a5aa,5.463549472,0.00990099,63,B
8674dcf0cfe35939037fa9a5b986866f,5.15125348,0.00990099,63,B
3860fb8719be03e4c32923cb8339c30b,4.680110256,0.01980198,63,B
63afe8e6aac58bf0d670a82ca5bc574c,4.675273446,0.00990099,63,B
e708751e62639cc0951c413f92ea7620,4.629011638,0.00990099,63,B
b3caf1cebbd99b08e7814febe747ea05,4.601185295,0.00990099,63,B
7554ab04641923e9511641bb3722769c,4.200511763,0.01980198,63,B
f4e78e2e397dc8bd3ca2f87c245a8773,4.007501536,0.01980198,63,B
1f0532e025d966a685fd0d1f3144bc8a,3.680844217,0.00990099,63,B
5648dccee530d68ceb3e4d7d22cf8756,3.312092379,0.00990099,63,B
e3a0a2d8316f0af7d48c8284931cc8e5,3.273186172,0.00990099,63,B
4bc29222703188e33f91bbc7f5e197cf,3.222358902,0.00990099,63,B
cd9401a6bce4a63af516d06d2a843f9d,3.208669576,0.02970297,63,B
7d9c7ec3d7b43d3944aea938e9feb717,3.148126932,0.00990099,63,B
a2cec0e8d7fe26f1b4376f3692c2c51e,2.85236075,0.01980198,63,B
d7926eba30ca0f01bac6fc5d090e9ab9,2.687184384,0.04950495,63,B
f992dfdf7e8ebde2cd041f7e4100beff,2.645222401,0.02970297,63,B
7a6d4a1bfc7606e2b28d1aec9abe8368,2.485883249,0.01980198,63,B
e341d76ffa2250ed506c5fb284abdca6,2.416132863,0.01980198,63,B
768df033a193663e6e7d80b72ac32035,2.360890346,0.03960396,63,B
12695f12ae8b1210e9d3acf090b554e3,2.339540173,0.00990099,63,B
e93b313352019b8113e7fc66bf757917,2.284657979,0.04950495,63,B
f9612c98d79c37a803a973724113cef6,2.169323087,0.02970297,63,B
d15bc449222795a9ff230013aa633686,2.164865232,0.02970297,63,B
2f3da68606254b35e1d68615524c6815,2.152530015,0.04950495,63,B
98bcf713cdab713b589f72f2ebcef570,2.141753124,0.02970297,63,B
002ffec53cd196b4bc3249d63d0eab78,2.105017152,0.01980198,63,B
1601abe13540e0b21db9d29476137c31,2.028153546,0.01980198,63,B
7f862b96f58f9f2a310e849bd3a65069,1.989485426,0.03960396,63,B
c46bbc713c20ec576a423bba0cba5281,1.958644178,0.02970297,63,B
021cec1991db0604b58a15c8568348c2,1.917933668,0.04950495,63,B
32168bb9ee91cc162e332f97affa7a2b,1.907306794,0.03960396,63,B
5737e058385a6a34a3bcfdec9f73df47,1.893932106,0.03960396,63,B
fec6414c7b6bc95336a8385ca139a25b,1.888841985,0.02970297,63,B
221dbaf580e1944a357a16526a4ca143,1.822512939,0.04950495,63,B
dda78e69e3c7656f37ae43b76cbe5af9,1.736043061,0.04950495,63,B
f1015b637b9c4d72d9ad69a0e247b754,1.735573095,0.04950495,63,B
ae29267a42a7f7a6bc8b73ec5e672ee1,1.735361298,0.00990099,63,B
e5c19d7800b18015f3a917fc015fc42f,1.637365091,0.03960396,63,B
79c59f9d1e09f53fa51d5a020804c517,1.416746091,0.00990099,63,B
f1ce4897644877cf6f1235176866dfed,1.001001503,0.01980198,63,B
9e9c4270966cf507485654eb33a69880,1.001001503,0.03960396,63,B
d76d59ec71de0e3b22da0c9cd564d41a,1.001001503,0.01980198,63,B
29fbc7e5021229480248fa7466a499a2,9.817739118,0.00990099,64,B
e708751e62639cc0951c413f92ea7620,6.913632469,0.00990099,64,B
e3f6085120269cc587278b4f3486c200,6.630823454,0.00990099,64,B
0ed3a6836e138f14044f6950ad7280d2,6.381365932,0.00990099,64,B
59f7d8a7f37d6eeec95eb556f33da267,5.853063117,0.00990099,64,B
2740cf2417c92847cc298cbd71dd1fcd,5.839390624,0.00990099,64,B
0ab207b9089db29f14a89594023c2963,5.7594561,0.01980198,64,B
2bd9309f2f97cae51d18d06ea1ca519a,5.654694717,0.00990099,64,B
945184b6386c192c0066e0a98a154780,5.58057115,0.00990099,64,B
17ae20a577370dc92154c6b1f5b2a5aa,5.449344238,0.01980198,64,B
b3caf1cebbd99b08e7814febe747ea05,5.41342906,0.00990099,64,B
63afe8e6aac58bf0d670a82ca5bc574c,4.20471717,0.01980198,64,B
3860fb8719be03e4c32923cb8339c30b,3.909826036,0.00990099,64,B
f9612c98d79c37a803a973724113cef6,3.813175731,0.00990099,64,B
e811a0533e11feeb36b2121eb5d26458,3.742036733,0.00990099,64,B
f4e78e2e397dc8bd3ca2f87c245a8773,3.687236985,0.00990099,64,B
1f0532e025d966a685fd0d1f3144bc8a,3.520839115,0.00990099,64,B
7554ab04641923e9511641bb3722769c,3.453151085,0.02970297,64,B
7d9c7ec3d7b43d3944aea938e9feb717,3.452823617,0.00990099,64,B
ca9c66d47347c03d0343d6fe03ed8636,3.417969903,0.00990099,64,B
4bc29222703188e33f91bbc7f5e197cf,3.391895222,0.00990099,64,B
7f862b96f58f9f2a310e849bd3a65069,3.126816546,0.01980198,64,B
8674dcf0cfe35939037fa9a5b986866f,3.063662875,0.03960396,64,B
e3a0a2d8316f0af7d48c8284931cc8e5,3.059189795,0.00990099,64,B
98bcf713cdab713b589f72f2ebcef570,2.839301598,0.00990099,64,B
c46bbc713c20ec576a423bba0cba5281,2.700625492,0.01980198,64,B
5648dccee530d68ceb3e4d7d22cf8756,2.58966192,0.00990099,64,B
29e780f4f114fafd1257a5ab196d01a0,2.481306207,0.02970297,64,B
12695f12ae8b1210e9d3acf090b554e3,2.369029334,0.02970297,64,B
ddfd49f939f92958b1ec816741055348,2.312665928,0.03960396,64,B
b595f96f96fe7a346c01c042c2f6276d,2.279809326,0.04950495,64,B
f992dfdf7e8ebde2cd041f7e4100beff,2.273974438,0.02970297,64,B
a2cec0e8d7fe26f1b4376f3692c2c51e,2.272614304,0.04950495,64,B
edcc1ae48cdbc75eed8ee269a2c766d3,2.231891091,0.04950495,64,B
fa827705c819eccd7e1ac2b6b71df1fc,2.214346279,0.01980198,64,B
7beabf1f5121454c5368c11e9da9cc73,2.124276834,0.04950495,64,B
2669a82b1647a9d5f49c2e6d923fc5d5,2.098803761,0.01980198,64,B
2a545f2e28727095fe1a0d2b11eaf18e,2.005928275,0.03960396,64,B
310ab433faac5fab0765d87127d7578f,1.951221145,0.02970297,64,B
521db6dadffd64da854682ceb123784c,1.923889587,0.02970297,64,B
369e22b89e21ac2f61463c6cbd9af5fe,1.875253366,0.04950495,64,B
fc7d5238a360c4ca3b6d10992b1d9c4c,1.873969199,0.02970297,64,B
e7c5cf7447f41ca3f40816a8e58804c7,1.73696795,0.01980198,64,B
f03f11a3c83ade20ab3dc7fe91747b04,1.734077386,0.04950495,64,B
e673dc964cf400af5e4dbeb2991f4b11,1.683252601,0.00990099,64,B
3c7228b66038b74285cde6a69d28a4bd,1.654690499,0.03960396,64,B
0b30c94edf411fbc6ad15cb7a030973d,1.416920614,0.04950495,64,B
7d78ed99b08bd1723065fdd795d17e9c,1.416882161,0.01980198,64,B
c0e8700bb83d1ffd7fa54f2b450b4d78,1.416470149,0.04950495,64,B
eb6d7ca75d2df5fce98a05b80f9ddb1f,1.001001503,0.04950495,64,B
d4094717c320854ea7489b3e09adda11,1.001001503,0.04950495,64,B
1698908c8258419bb0280f935088f1e4,1.001001503,0.04950495,64,B
bf66000e9099cd655b523d306c17dab1,1.001001503,0.02970297,64,B
29fbc7e5021229480248fa7466a499a2,9.31651327,0.00990099,65,B
e708751e62639cc0951c413f92ea7620,7.666631615,0.00990099,65,B
e3f6085120269cc587278b4f3486c200,6.95467745,0.00990099,65,B
17ae20a577370dc92154c6b1f5b2a5aa,5.996770922,0.00990099,65,B
0ed3a6836e138f14044f6950ad7280d2,5.934056115,0.00990099,65,B
59f7d8a7f37d6eeec95eb556f33da267,5.621336906,0.00990099,65,B
e811a0533e11feeb36b2121eb5d26458,5.135790984,0.00990099,65,B
b3caf1cebbd99b08e7814febe747ea05,4.873127207,0.00990099,65,B
2bd9309f2f97cae51d18d06ea1ca519a,4.80740523,0.01980198,65,B
b688fd2360318f8ca8b3cc33fb7af7d2,4.490672096,0.01980198,65,B
945184b6386c192c0066e0a98a154780,4.078150834,0.00990099,65,B
f9612c98d79c37a803a973724113cef6,3.901443843,0.00990099,65,B
63afe8e6aac58bf0d670a82ca5bc574c,3.828521263,0.00990099,65,B
2740cf2417c92847cc298cbd71dd1fcd,3.59906032,0.00990099,65,B
f4e78e2e397dc8bd3ca2f87c245a8773,3.49448883,0.01980198,65,B
d50fe0084836847342908c887cf3cdb8,3.385924154,0.02970297,65,B
6cb9aa1cdff5058df57d21457965cefc,3.35004204,0.03960396,65,B
dd7cc08d0ee3a3481d409879ca2f066b,3.250144066,0.01980198,65,B
1f0532e025d966a685fd0d1f3144bc8a,3.225006108,0.03960396,65,B
923f521b9cf313f1f95c9367e09bbc1c,3.216811951,0.01980198,65,B
7554ab04641923e9511641bb3722769c,3.213644885,0.01980198,65,B
0ab207b9089db29f14a89594023c2963,3.160162087,0.01980198,65,B
3860fb8719be03e4c32923cb8339c30b,3.151030781,0.00990099,65,B
06f825b512d903b9230e1a55d87359ee,3.119136372,0.01980198,65,B
4bc29222703188e33f91bbc7f5e197cf,3.071638185,0.00990099,65,B
a2cec0e8d7fe26f1b4376f3692c2c51e,3.0588379,0.01980198,65,B
e3a0a2d8316f0af7d48c8284931cc8e5,3.05823507,0.01980198,65,B
7d9c7ec3d7b43d3944aea938e9feb717,3.006554047,0.01980198,65,B
5648dccee530d68ceb3e4d7d22cf8756,2.698282608,0.01980198,65,B
814d36cce47414becceb7665900831e6,2.595351432,0.04950495,65,B
079cc7cdc86ebd337c3c029754926677,2.568058762,0.01980198,65,B
cc2a0f4ca982a6c49e35915841d63c52,2.563515099,0.02970297,65,B
d8a05ea8aecfcf5910db345be88e712a,2.534033067,0.04950495,65,B
e78ecb138a8bee2a728274b849db12c1,2.382683093,0.02970297,65,B
221dbaf580e1944a357a16526a4ca143,2.22468776,0.04950495,65,B
8df399e29acb5a583f449a82db4e17c9,2.007093885,0.00990099,65,B
d465c4708dbc5ab6153c331b4e7b63a2,2.007040563,0.02970297,65,B
14cdbeb53b04b38471da15fcf8b01f92,2.006295712,0.00990099,65,B
c6d3727100d2f11b93aed61d77fdb738,1.934913709,0.03960396,65,B
8f68ebfd5b30054d509fde5085af4846,1.914424888,0.01980198,65,B
fa531a9e5007f7d080e555401270d85a,1.830677409,0.02970297,65,B
0df6c802966e8670279671824da4f10a,1.736581094,0.02970297,65,B
b1df057625999ecb3f65e3f3633fa78f,1.735733754,0.03960396,65,B
3080555fa889655c817895a827acd60a,1.734787,0.04950495,65,B
521db6dadffd64da854682ceb123784c,1.667527182,0.04950495,65,B
98bcf713cdab713b589f72f2ebcef570,1.599323723,0.02970297,65,B
f6e8116c01109e43005bbdde71913469,1.417050503,0.02970297,65,B
ace7b08a7796148828d0357e86ee4ac8,1.417050503,0.03960396,65,B
82351180d8f939431343e52bbac5f97b,1.417020115,0.02970297,65,B
4999816dd626f1b375f8092ac7f83531,1.416913299,0.03960396,65,B
3bd24bd4c11d2aece76f73f5f7654e97,1.416777083,0.00990099,65,B
e7c5cf7447f41ca3f40816a8e58804c7,1.416746091,0.03960396,65,B
d4094717c320854ea7489b3e09adda11,1.415943364,0.00990099,65,B
b2497ba24578d3daaf614d97073fe52b,1.414919472,0.04950495,65,B
09e3c3eb723fa7693635250afddd39b0,1.413535699,0.00990099,65,B
08b7425844d58781f80b701088d843e8,1.413434945,0.01980198,65,B
e59c5cdfbaf34e9c42adb42ab05ee84a,1.001001503,0.03960396,65,B
a4acde8bd07c4ddc1ec9b67ea49083a7,1.001001503,0.02970297,65,B
29fbc7e5021229480248fa7466a499a2,9.942309024,0.00990099,66,B
e3f6085120269cc587278b4f3486c200,6.8260308,0.00990099,66,B
945184b6386c192c0066e0a98a154780,6.739776236,0.00990099,66,B
2740cf2417c92847cc298cbd71dd1fcd,6.365300176,0.00990099,66,B
59f7d8a7f37d6eeec95eb556f33da267,6.32235257,0.00990099,66,B
0ed3a6836e138f14044f6950ad7280d2,6.241316608,0.00990099,66,B
0ab207b9089db29f14a89594023c2963,5.988360295,0.00990099,66,B
17ae20a577370dc92154c6b1f5b2a5aa,5.971809897,0.00990099,66,B
2bd9309f2f97cae51d18d06ea1ca519a,5.700499011,0.00990099,66,B
b3caf1cebbd99b08e7814febe747ea05,5.48276792,0.00990099,66,B
e708751e62639cc0951c413f92ea7620,5.016418378,0.00990099,66,B
f4e78e2e397dc8bd3ca2f87c245a8773,4.757430702,0.00990099,66,B
b688fd2360318f8ca8b3cc33fb7af7d2,4.643634681,0.00990099,66,B
63afe8e6aac58bf0d670a82ca5bc574c,4.492744016,0.00990099,66,B
8674dcf0cfe35939037fa9a5b986866f,4.100440726,0.00990099,66,B
394eda29c886632f514dd94b58381186,4.066137731,0.00990099,66,B
2caf2453f7c312610926a8f735e90a07,3.989012022,0.01980198,66,B
3860fb8719be03e4c32923cb8339c30b,3.634281066,0.00990099,66,B
98168468361844b704d3747b8dfaadaa,3.334852813,0.00990099,66,B
a2cec0e8d7fe26f1b4376f3692c2c51e,3.302401196,0.01980198,66,B
e3a0a2d8316f0af7d48c8284931cc8e5,3.252132931,0.00990099,66,B
1f0532e025d966a685fd0d1f3144bc8a,3.213968965,0.00990099,66,B
cd9401a6bce4a63af516d06d2a843f9d,3.046274804,0.04950495,66,B
ddfd49f939f92958b1ec816741055348,2.9769447,0.00990099,66,B
5737e058385a6a34a3bcfdec9f73df47,2.941691289,0.01980198,66,B
499799ce203867cdcca7cf04492872a7,2.77136701,0.01980198,66,B
6941eda7df776b8ff1deeb8824906b14,2.684721851,0.01980198,66,B
7554ab04641923e9511641bb3722769c,2.669061531,0.03960396,66,B
5648dccee530d68ceb3e4d7d22cf8756,2.613840706,0.00990099,66,B
4bc29222703188e33f91bbc7f5e197cf,2.576951733,0.02970297,66,B
fa531a9e5007f7d080e555401270d85a,2.311795826,0.02970297,66,B
2763f182a58a05c8f222442db5eeda89,2.211604234,0.01980198,66,B
a4f1f1cf107b1240a0e2209b47d83b09,1.940939336,0.04950495,66,B
7a898440177187e67dcb222994a04b2f,1.928444781,0.02970297,66,B
12695f12ae8b1210e9d3acf090b554e3,1.921973101,0.03960396,66,B
9521118567f1a0759cffb779d0e0e863,1.913612356,0.01980198,66,B
1aff7d29fca7e2bd806c3582ab5eb080,1.907355551,0.03960396,66,B
40005a622f388b5e29824bb5a5091c8e,1.729105101,0.00990099,66,B
002ffec53cd196b4bc3249d63d0eab78,1.720834131,0.03960396,66,B
125fbd59890c57ba8deca7c6480a5a56,1.643091698,0.02970297,66,B
14cdbeb53b04b38471da15fcf8b01f92,1.639242344,0.01980198,66,B
86fc22982da07ab2a62935194f7c6f7d,1.637364148,0.03960396,66,B
80a159205085bcc5dc7228bf3935f9d9,1.417050503,0.00990099,66,B
b2497ba24578d3daaf614d97073fe52b,1.417050503,0.01980198,66,B
0da6c3a85f32e595de0c51d2b08f7d38,1.417011472,0.00990099,66,B
eca56caf80b6f57216745474defca086,1.416927359,0.02970297,66,B
eb6d7ca75d2df5fce98a05b80f9ddb1f,1.416516843,0.01980198,66,B
d4b9139becaed9f74e1e5d9ddbf80be0,1.416271169,0.00990099,66,B
e467be7d3b2d8208283d25a3e8e02916,1.413189227,0.02970297,66,B
be84cc4bf108bd9a96ddebbe5a36ff8e,1.001001503,0.02970297,66,B
f36c50279a8fa1c121cb9dda1ab1cb42,1.001001503,0.01980198,66,B
66a1b001018010dfc9b20e8c5a8669ae,1.001001503,0.02970297,66,B
b56ce1b75c9e8e5c139890b23ba8dc9d,1.001001503,0.03960396,66,B
e1c0e69b9f2d7db1ca7d688fb58d7cbc,1.001001503,0.02970297,66,B
69559189444c2a9742f176379c261c9a,1.001001503,0.03960396,66,B
d4bdeb94b7652c739c9ee9ce8c8b66cf,1.001001503,0.00990099,66,B
29fbc7e5021229480248fa7466a499a2,9.87892725,0.00990099,67,B
2bd9309f2f97cae51d18d06ea1ca519a,6.560583974,0.00990099,67,B
2740cf2417c92847cc298cbd71dd1fcd,6.243327894,0.00990099,67,B
e3f6085120269cc587278b4f3486c200,5.839277504,0.00990099,67,B
b3caf1cebbd99b08e7814febe747ea05,5.716987693,0.00990099,67,B
59f7d8a7f37d6eeec95eb556f33da267,5.476667984,0.00990099,67,B
63afe8e6aac58bf0d670a82ca5bc574c,5.287694304,0.00990099,67,B
e708751e62639cc0951c413f92ea7620,5.185133076,0.00990099,67,B
0ed3a6836e138f14044f6950ad7280d2,5.111581189,0.00990099,67,B
17ae20a577370dc92154c6b1f5b2a5aa,4.98235969,0.00990099,67,B
945184b6386c192c0066e0a98a154780,4.722637353,0.00990099,67,B
0ab207b9089db29f14a89594023c2963,4.687129431,0.00990099,67,B
1f0532e025d966a685fd0d1f3144bc8a,4.560552845,0.00990099,67,B
a2cec0e8d7fe26f1b4376f3692c2c51e,4.435137279,0.00990099,67,B
7554ab04641923e9511641bb3722769c,4.359551522,0.00990099,67,B
f4e78e2e397dc8bd3ca2f87c245a8773,3.791849046,0.00990099,67,B
b688fd2360318f8ca8b3cc33fb7af7d2,3.72380802,0.00990099,67,B
4bc29222703188e33f91bbc7f5e197cf,3.603479269,0.00990099,67,B
3860fb8719be03e4c32923cb8339c30b,3.495150353,0.00990099,67,B
e3a0a2d8316f0af7d48c8284931cc8e5,3.133364942,0.01980198,67,B
f8781b5e3419815b2ae2f762b8ea7fb6,2.845112044,0.01980198,67,B
c46bbc713c20ec576a423bba0cba5281,2.734968581,0.02970297,67,B
5648dccee530d68ceb3e4d7d22cf8756,2.634547237,0.02970297,67,B
310ab433faac5fab0765d87127d7578f,2.627749267,0.00990099,67,B
0c46b93beb2095bc899e1701b8364dbd,2.542142546,0.01980198,67,B
8674dcf0cfe35939037fa9a5b986866f,2.421839883,0.00990099,67,B
fa531a9e5007f7d080e555401270d85a,2.355828154,0.02970297,67,B
e31678836ca29c0ebde1bd1003bcdca6,2.321396647,0.02970297,67,B
2df371c65a7a3622b70415bd07c4081f,2.304093722,0.03960396,67,B
369e22b89e21ac2f61463c6cbd9af5fe,2.187253407,0.03960396,67,B
e5685568be8dd3422727ee3ecb11e1f1,2.175987727,0.02970297,67,B
0f9638d2552efe175d8e971e60bca94f,2.104028577,0.03960396,67,B
e78ecb138a8bee2a728274b849db12c1,2.103557778,0.01980198,67,B
2084618eebd66d047c491005d60656c1,2.014119909,0.01980198,67,B
edcc1ae48cdbc75eed8ee269a2c766d3,2.012054296,0.00990099,67,B
8e9e41ad7e5a60d18c633485baa62678,2.00773438,0.01980198,67,B
499799ce203867cdcca7cf04492872a7,1.997958811,0.03960396,67,B
40e29bac1890ccd4180c1b3823a06745,1.98067373,0.02970297,67,B
12695f12ae8b1210e9d3acf090b554e3,1.914152252,0.02970297,67,B
2ddb265987d9e15564c88ea5233e9fc4,1.844151276,0.01980198,67,B
ca8a96332f7acf30d9d883f33de60e12,1.734751777,0.04950495,67,B
6941eda7df776b8ff1deeb8824906b14,1.510111047,0.04950495,67,B
6976e8d46380f45a7a79a8acae69b3fe,1.417004978,0.02970297,67,B
c0e8700bb83d1ffd7fa54f2b450b4d78,1.416927359,0.02970297,67,B
7155796f8eb72a7b1564adb788d171cb,1.416709514,0.02970297,67,B
1213831ff0b073e824831a98af0091bf,1.001001503,0.03960396,67,B
e1c0e69b9f2d7db1ca7d688fb58d7cbc,1.001001503,0.01980198,67,B
29fbc7e5021229480248fa7466a499a2,8.956278453,0.00990099,68,B
17ae20a577370dc92154c6b1f5b2a5aa,6.948753864,0.00990099,68,B
2bd9309f2f97cae51d18d06ea1ca519a,6.869769283,0.00990099,68,B
945184b6386c192c0066e0a98a154780,6.799177191,0.00990099,68,B
0ed3a6836e138f14044f6950ad7280d2,6.608693487,0.00990099,68,B
e708751e62639cc0951c413f92ea7620,6.129631303,0.00990099,68,B
e3f6085120269cc587278b4f3486c200,5.462141864,0.00990099,68,B
63afe8e6aac58bf0d670a82ca5bc574c,5.253385989,0.00990099,68,B
b3caf1cebbd99b08e7814febe747ea05,4.812257988,0.00990099,68,B
7554ab04641923e9511641bb3722769c,4.746245843,0.00990099,68,B
2740cf2417c92847cc298cbd71dd1fcd,4.458534586,0.00990099,68,B
f9612c98d79c37a803a973724113cef6,3.955628711,0.02970297,68,B
8674dcf0cfe35939037fa9a5b986866f,3.955174934,0.00990099,68,B
e3a0a2d8316f0af7d48c8284931cc8e5,3.686500556,0.00990099,68,B
4bc29222703188e33f91bbc7f5e197cf,3.667142676,0.00990099,68,B
3eb129ba3c12a44620647798dde41194,3.646140037,0.00990099,68,B
ddfd49f939f92958b1ec816741055348,3.539485649,0.00990099,68,B
ba430d5e27861988066538a27c3742d0,3.473571711,0.01980198,68,B
5648dccee530d68ceb3e4d7d22cf8756,3.422798639,0.00990099,68,B
369e22b89e21ac2f61463c6cbd9af5fe,3.420082336,0.00990099,68,B
1f0532e025d966a685fd0d1f3144bc8a,3.404651142,0.00990099,68,B
b55f5cd81cb98b3cee7a29ec4e00d7f4,3.370608432,0.01980198,68,B
d6f755d0dc0492d4a62ee3748fad3ffe,3.205253722,0.00990099,68,B
a2cec0e8d7fe26f1b4376f3692c2c51e,3.155703527,0.02970297,68,B
b688fd2360318f8ca8b3cc33fb7af7d2,3.02233202,0.03960396,68,B
e31678836ca29c0ebde1bd1003bcdca6,2.630827337,0.00990099,68,B
0ab207b9089db29f14a89594023c2963,2.602511058,0.02970297,68,B
b7b4ecb07e1719860260746a5443092a,2.576773172,0.00990099,68,B
29e780f4f114fafd1257a5ab196d01a0,2.492015795,0.01980198,68,B
0ba1dfeeba03f086492815c7ff82aa0a,2.460916066,0.00990099,68,B
cd9401a6bce4a63af516d06d2a843f9d,2.387244956,0.02970297,68,B
eae880eaa9c99650e399d9b4eb5dd3b0,2.358260108,0.02970297,68,B
c46bbc713c20ec576a423bba0cba5281,2.35763538,0.04950495,68,B
0dab0cfa45a91086e0a7cb08c03ae3bc,2.354492358,0.04950495,68,B
521db6dadffd64da854682ceb123784c,2.299489728,0.00990099,68,B
310ab433faac5fab0765d87127d7578f,2.196685462,0.03960396,68,B
7ed03b9c7193a76770b38fc9ac1e39aa,2.138164827,0.00990099,68,B
0999f4e86c94093f74e23b12501455f8,1.991034963,0.03960396,68,B
ee98ed201702826bcb0dbbd56d7f2c5a,1.953970941,0.00990099,68,B
0c46b93beb2095bc899e1701b8364dbd,1.852962867,0.02970297,68,B
12695f12ae8b1210e9d3acf090b554e3,1.822188981,0.04950495,68,B
edcc1ae48cdbc75eed8ee269a2c766d3,1.767839319,0.02970297,68,B
3b5e5025d3eb814d0abf098474ba41c7,1.735995199,0.00990099,68,B
88bc3a36b8adfdeccbfc519d07986df6,1.417015717,0.01980198,68,B
f149f55cf9d8fccf727b19cdc01e931d,1.416917032,0.01980198,68,B
65a2b17f7e3dba66969ff9aca7731aee,1.416896685,0.03960396,68,B
30663ff3b54e37ade1e60121fff09b6f,1.416453216,0.04950495,68,B
b332b9a4d638a1f226e57c94a40f1450,1.416156813,0.02970297,68,B
2ddb265987d9e15564c88ea5233e9fc4,1.415817097,0.00990099,68,B
f48cbba2fe7a2cba3df1c5bcffc1fa83,1.001001503,0.02970297,68,B
48246b976d5804a3c4c713914edd76d7,1.001001503,0.03960396,68,B
78893e43c86547277e5c7df6a58ca192,1.001001503,0.04950495,68,B
3956d7dda2f07a398d67b82d8120a62e,1.001001503,0.02970297,68,B
29fbc7e5021229480248fa7466a499a2,10.9058818,0.00990099,69,B
e3f6085120269cc587278b4f3486c200,8.001257335,0.00990099,69,B
0ab207b9089db29f14a89594023c2963,5.889812587,0.00990099,69,B
0ed3a6836e138f14044f6950ad7280d2,5.563209213,0.00990099,69,B
2740cf2417c92847cc298cbd71dd1fcd,5.551927561,0.00990099,69,B
b3caf1cebbd99b08e7814febe747ea05,5.425985919,0.00990099,69,B
59f7d8a7f37d6eeec95eb556f33da267,5.388296358,0.00990099,69,B
e708751e62639cc0951c413f92ea7620,5.056247061,0.00990099,69,B
7554ab04641923e9511641bb3722769c,4.976797681,0.00990099,69,B
17ae20a577370dc92154c6b1f5b2a5aa,4.616576842,0.00990099,69,B
2bd9309f2f97cae51d18d06ea1ca519a,4.607995324,0.00990099,69,B
a2cec0e8d7fe26f1b4376f3692c2c51e,4.579226976,0.00990099,69,B
8674dcf0cfe35939037fa9a5b986866f,4.53259433,0.00990099,69,B
63afe8e6aac58bf0d670a82ca5bc574c,4.073612093,0.00990099,69,B
